Lemma	T19_w2v	T19_ft	TA_ft
очищать	0.006338984294325852	0.011242091971133704	7.195455555073445e-05
суеверие	0.010611395695269924	0.012575633596916163	0.002959362990960123
научаться	0.011437596087130068	0.015167515480935	0.005278933792918696
постигать	0.012112409301666219	0.017970008327778553	0.0013889959700489124
столько	0.023406903928263383	0.043384647827244424	0.0015007972459973073
нести	0.016704487577620414	0.019977569677144123	0.0022028570585927035
тяжелый	0.02857741759077349	0.02880661757221604	0.006695877266596133
легко	0.03534663750492952	0.03355835280753356	0.008507048087257229
толпа	0.013782826147374742	0.010538774273723094	0.00027428670030066874
взять	0.04869805483011524	0.04029910972357671	0.01703393207814021
даваться	0.006612918748505699	0.040635691399031386	0.00044373323284840373
уходить	0.05425533210420077	0.05440381445281088	0.011661966121833178
иерусалим	0.004242974369792483	0.011780601296293984	0.0006762207666481326
хорошо	0.05976319112574991	0.05263523441940408	0.013800153397168715
совершаться	0.0293241171459354	0.04444574618930071	0.0036292763240411284
проявляться	0.009930214823871911	0.016186940673042906	0.0023139639401773965
равнодушный	0.01150366512799165	0.011575072031599838	0.00030435331151501804
дурной	0.058896776454005303	0.04288393730247303	0.010030972193624355
дурно	0.06403055949039217	0.07139245346896848	0.009727124649745322
источник	0.010261516851700445	0.02759632629963863	1.0019633659172408e-05
ошибка	0.03570772765716313	0.049343891839326214	0.00604089355639247
прощать	0.053462985659358635	0.039513093813096985	0.012241632059124841
святой	0.03976016943985778	0.03784989999613911	0.014841288995190527
некоторые	0.006103498565226836	0.015983419104690377	0.002581153261096068
случай	0.006341149970539438	0.014929872316618315	0.0016955882133898315
доказательство	0.03657788237644091	0.0701353529844476	0.009138443775669004
проповедь	0.03524644098070958	0.03902202208807908	0.021247682915017
иоанн	0.0028826669076900935	0.007602596307624496	0.003772497803519597
казаться	0.06135111078099854	0.05101200442971976	0.005727918060521155
верный	0.024207613088320406	0.019528035406146758	0.005314329149957153
написать	0.055795042285652935	0.06325413818033396	0.012124613294027383
значит	0.011549741093174068	0.008973759171683558	0.0027761976799846066
свидетельство	0.0008678975786502576	0.0029852911944994874	0.0008236535053328027
доверие	0.018642249458203638	0.01765009795889878	0.006734387127586371
обо	0.03368778942932543	0.03530614426492832	0.0008623597929014439
возвышать	0.0023304572940854593	0.004994749438194406	1.4798889578595214e-05
познавать	0.020551469254687784	0.03604994547214067	0.012755805925237534
свободный	0.022010710050529327	0.03433163497448114	0.004379747880879705
раб	0.0012878916234323194	0.005920878768714788	0.002358907498545378
ложь	0.01803006492192958	0.02329831924577714	0.0029993298290449523
зависимость	0.014330204295316203	0.02140626029023921	0.0017420061633553303
освобождать	0.02863490945731901	0.06093624460633153	0.009297182640228814
правый	0.020640871816656026	0.017967896729597657	0.006007308803558842
все-таки	0.029374775807245037	0.022171511237848187	0.005211581634583279
дьявол	0.009351330425596329	0.011219789109268312	0.0028293074632558387
голос	0.017754613900447375	0.018499982753842226	0.0031104103367450057
писание	0.03349533599298366	0.059157028242186764	0.005611695324583305
предание	0.010398735940987837	0.015979698652800765	0.008338181088209808
стремиться	0.0117678234938698	0.014639148135000946	0.0026683529184221275
переставать	0.013964477942655163	0.02585254201667619	0.0015047745314302502
возможность	0.0389507118458835	0.03614925685463688	0.010400773053187139
вне	0.009946503347545781	0.011598338899446272	0.0008662578951875334
вещь	0.01667197886141681	0.012798588153719056	0.0013700909657767557
материальный	0.021248802487218894	0.017563017325485306	0.0009254570874672553
воображать	0.018063551549508988	0.03621623576495526	0.0025604921865799084
движение	0.01601165451497274	0.01153353006424482	8.64471900588225e-05
ангел	0.012697022243037589	0.02021813154045383	0.004751534475485657
сходить	0.03758899820586051	0.036723022570373964	0.007118029244390797
болезнь	0.01063369829573839	0.016183215525874678	6.786855946069021e-05
лежать	0.021762616845582335	0.014816951885139384	0.005640323897670993
около	0.01597716496503544	0.011971444687557486	0.008254179699965291
тридцать	0.03206461830292524	0.02804189446199626	0.01709690306867719
восемь	0.04167023330270517	0.047631692434671004	0.02603248065003916
год	0.029962854415822072	0.021661078536508775	0.011983299927420065
поспевать	0.01091910099226459	0.012702393766657659	0.0013087459154873919
момент	0.01643549167912549	0.024421521405883523	0.0011734840074906475
сюда	0.014386724189707776	0.026509923465957656	0.0015857849907595564
спускаться	0.011125122871105706	0.011102074572418132	0.0012679112681278806
обыкновенный	0.0052447458308029936	0.011143195344670604	0.00020161599129089796
смысл	0.06734355729604737	0.041583150958261664	0.003691343097717579
терять	0.011658090440535247	0.020635583214357316	0.005369396948448227
спасение	0.03308918141042078	0.04496461673840775	0.010907776874219568
больной	0.020141660857184093	0.024829159937280222	0.0003299627287365635
чудо	0.009472415212946223	0.00793276976509831	0.0023993797139835356
прийти	0.06344354606707366	0.070376172694388	0.012873957636263688
обманывать	0.020577493506183507	0.023756201182637708	0.0038754218857901773
почувствовать	0.03971142327309845	0.02628032062656965	0.015948653849272618
полагать	0.03267970222728304	0.04245356235446592	0.00971399346930844
покорный	0.013707013490340553	0.02166826517296552	0.00291440073501911
пользоваться	0.03205971228688565	0.02558367027425694	0.0037341643258114944
данный	0.007461124526018925	0.012377600251358188	0.0005393649977551826
слуга	0.019024263718103084	0.026740520011910063	0.004005984283164694
часть	0.027538964575240184	0.018353941518540272	0.0015599752762713642
условие	0.0148742238488969	0.01371020372277285	0.0008084035342959451
увеличивать	0.009148886769409479	0.018310486826451398	0.007591836080459092
руководить	0.012749340183632926	0.027080577676750293	0.0019158766962708604
разумение	0.007389246656180384	0.03416038997463647	0.001048940317716294
велеть	0.05329866190739328	0.061738654080307924	0.008994474267543523
отчет	0.01353270360245216	0.014173400034863124	0.00040985513456440664
нисколько	0.03412572406189482	0.034456614080114495	0.004457264081793922
оценивать	0.012639317768492092	0.016260294966666623	0.001978048371737507
поэтому	0.01926376607921648	0.012345655225099249	0.0031085470254760277
ценить	0.05120757954148377	0.04300220159035754	0.02598423694899554
драгоценный	0.004555586799863954	0.0034083077775443832	0.0001780495632467956
соединяться	0.025479546672991838	0.03425336836165414	0.0016518926559462078
материя	0.0006386022735831556	0.00026270710146762124	0.00019580080382566764
захотеть	0.053535533389062306	0.06883538595177487	0.009790206709310469
пожертвовать	0.023809266467855302	0.011156134475404646	0.003066354646300942
погибать	0.028226299134536767	0.02979581170903824	0.013093024917373746
часто	0.014691946849553906	0.01739411154332132	0.009517488989001234
сомневаться	0.08064834010743134	0.06557801161277824	0.021647277758324847
необходимый	0.04297397884908098	0.05193574873155032	0.019560473667258632
уверенный	0.10106730089508717	0.09697526262382944	0.032434174574154574
лишаться	0.011763743224030796	0.020701838610698967	0.004621510618729003
путем	0.011110751320247143	0.01941874166116604	0.0024530880883975666
собственность	0.018609014768044572	0.02355471446054027	0.0011085337404532953
беречь	0.006704982134726657	0.006941862248200123	0.003207297548524661
приготавливать	0.009972397934046156	0.021463839388585648	0.0003737080341179393
воспользоваться	0.013841670920942146	0.014828378507707995	0.002600027306129407
тысяча	0.03670355322109033	0.042908953106768115	0.01567971293419516
издалека	0.00042715805546718365	0.003514106124203066	0.0001901384964814685
многие	0.014408932137348583	0.0221232432107754	0.010024104486740164
пускай	0.03252313865140819	0.023257872491049488	0.0018713617493206225
садиться	0.044111356774590715	0.04558592236590232	0.004695787400894175
круг	0.011526677323202124	0.020863634253024753	0.0009290950161305907
раздавать	0.02141363678742946	0.0241782885181179	0.0012494628187062586
предлагать	0.04043886772330721	0.03889773035656612	0.013995405061020995
готовить	0.021520195803194683	0.03249259886086722	0.0032359996335815655
служение	0.02324179060991076	0.03136853744942658	0.0006664219471862711
жертвовать	0.0307006760450857	0.0236892487347588	0.003957692227661463
проходить	0.039810274016720014	0.03201617812062326	0.011494569522388531
будущее	0.01991215139624948	0.034080508927511015	0.007414719368067962
участие	0.010395688177705132	0.01088175755244871	0.001420509700792225
настоящее	0.027382482309189746	0.025056628832781837	0.0040116110398766445
отечество	0.01780424873295169	0.026891824957660362	0.0023178080001208506
детство	0.017505793583554256	0.016809146281985012	0.001591047666763001
